_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",64,100
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",87,94
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",30,57
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,92
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",46,74
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",77,31
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,91
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",48,57
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",36,30
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",86,36
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,55
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",99,68
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",51,69
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",70,53
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",83,91
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",97,89
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",86,91
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",62,41
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,60
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",44,73
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",33,97
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",31,40
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",63,49
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",25,95
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,99
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",98,43
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",74,95
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",85,26
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",90,54
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",54,27
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",89,50
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",45,54
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",93,96
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",92,31
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",65,38
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,80
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",48,85
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,71
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",48,95
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",60,99
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",73,57
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",96,56
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",66,46
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",79,61
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",54,90
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,74
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",85,83
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",71,48
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",45,77
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",91,97
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,40
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",70,63
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",90,33
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",64,30
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",66,35
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",66,27
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,54
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,57
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",43,95
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",29,44
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",81,50
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",27,79
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",60,26
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",41,36
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",74,47
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,50
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,61
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,80
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",41,65
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",97,34
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,38
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,27
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,41
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,98
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",95,35
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",97,93
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",47,77
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,67
*,*,Male,India,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",86,81
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",81,100
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",28,89
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",100,44
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",29,40
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",93,74
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",36,78
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,84
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",56,56
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",30,42
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",52,65
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",37,61
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",63,68
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",39,47
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,89
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",51,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",99,82
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",83,43
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",35,89
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",55,66
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",66,91
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",93,37
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,99
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",55,90
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",91,46
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",37,40
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,25
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",73,80
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",79,29
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,29
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",74,25
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",43,67
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",44,57
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",36,36
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",40,79
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",58,79
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",25,70
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",92,94
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",84,80
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",93,44
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",60,98
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",48,70
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",73,83
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",73,59
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",43,56
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",69,73
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",56,32
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",56,54
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",59,53
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",87,37
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",34,87
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",89,44
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",32,86
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,53
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",52,55
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,58
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",33,25
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,71
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",36,60
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",46,46
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",77,83
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",25,29
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",71,74
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",67,94
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",47,64
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",99,40
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",34,40
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,61
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,52
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",100,74
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",82,46
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,87
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",41,79
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",41,66
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,51
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",31,83
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",87,65
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,84
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",72,97
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",50,88
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",25,99
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",54,60
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",73,62
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",86,66
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",86,33
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",32,68
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",36,84
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",83,61
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",56,34
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",27,50
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,34
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",67,77
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",79,92
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",99,94
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",81,100
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,54
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",44,54
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",82,83
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",33,42
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",84,69
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",71,65
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",94,41
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",27,37
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",64,50
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",83,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",41,55
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",98,66
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",62,74
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,59
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",64,44
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",93,100
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",31,42
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",90,61
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",94,81
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",27,73
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",97,74
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",37,69
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",55,63
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",40,77
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",90,98
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",90,96
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",74,47
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",60,67
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,27
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",47,84
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",92,86
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",51,68
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",52,59
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",42,91
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",57,75
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",29,77
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",44,48
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",72,49
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",72,25
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",99,93
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",79,30
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",53,69
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",59,44
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",37,51
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",26,30
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",58,82
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",58,79
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",83,79
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",90,46
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,83
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,37
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,90
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",28,88
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",28,62
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",57,65
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",94,75
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",30,27
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",49,74
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",66,46
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",74,34
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",31,61
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",84,78
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",70,26
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,45
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",59,39
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",32,43
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",73,32
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",41,92
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",68,97
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",70,53
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",86,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",29,34
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",64,54
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",95,58
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",63,60
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",94,35
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",48,34
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",58,73
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",84,31
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",27,53
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",26,40
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",29,29
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",30,42
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,33
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",45,43
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,53
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",92,86
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",67,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",61,59
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",52,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",84,90
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,57
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,78
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",59,78
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",64,39
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",51,54
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,86
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",26,73
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",52,76
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",77,53
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",37,81
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",30,82
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",56,56
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",99,93
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",85,55
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",48,37
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",34,43
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",80,60
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",71,91
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",76,60
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",38,97
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",89,61
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",28,68
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",51,84
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",68,76
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",87,96
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",65,84
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",58,63
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",98,48
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",66,55
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",83,26
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",65,48
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",31,81
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",85,46
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",44,28
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",56,63
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",95,85
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",43,97
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",78,65
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",39,56
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",40,29
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",29,67
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",97,39
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",84,34
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",50,86
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",61,39
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",37,27
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",94,62
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",40,37
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",34,65
*,*,Female,OtherC,*,English,"{African-American, Indian, OtherE, White}","[0, 20[",75,69
