_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Male,India,*,OtherL,African-American,*,89,100
*,*,Male,India,*,OtherL,African-American,*,69,90
*,*,Male,India,*,OtherL,African-American,*,86,54
*,*,Male,India,*,OtherL,African-American,*,85,27
*,*,Male,India,*,OtherL,African-American,*,35,36
*,*,Male,India,*,OtherL,African-American,*,84,87
*,*,Male,India,*,OtherL,African-American,*,56,73
*,*,Male,India,*,OtherL,African-American,*,96,93
*,*,Male,India,*,OtherL,African-American,*,62,89
*,*,Male,India,*,OtherL,African-American,*,48,30
*,*,Male,India,*,OtherL,African-American,*,41,99
*,*,Male,India,*,OtherL,African-American,*,69,30
*,*,Male,India,*,OtherL,African-American,*,93,97
*,*,Male,India,*,OtherL,African-American,*,97,69
*,*,Male,India,*,OtherL,African-American,*,98,35
*,*,Male,India,*,OtherL,African-American,*,29,57
*,*,Male,India,*,OtherL,African-American,*,88,93
*,*,Male,India,*,OtherL,African-American,*,30,94
*,*,Male,India,*,OtherL,African-American,*,42,75
*,*,Male,India,*,OtherL,African-American,*,88,48
*,*,Male,India,*,OtherL,African-American,*,54,94
*,*,Male,India,*,OtherL,African-American,*,100,56
*,*,Male,India,*,OtherL,African-American,*,55,37
*,*,Male,India,*,OtherL,African-American,*,88,52
*,*,Male,India,*,OtherL,African-American,*,57,76
*,*,Male,India,*,OtherL,African-American,*,40,77
*,*,Male,India,*,OtherL,African-American,*,45,91
*,*,Male,India,*,OtherL,African-American,*,84,43
*,*,Male,India,*,OtherL,African-American,*,27,47
*,*,Male,India,*,OtherL,African-American,*,71,53
*,*,Male,India,*,OtherL,African-American,*,28,30
*,*,Male,India,*,OtherL,African-American,*,58,62
*,*,Male,India,*,OtherL,African-American,*,77,38
*,*,Male,India,*,OtherL,African-American,*,80,43
*,*,Male,India,*,OtherL,African-American,*,39,96
*,*,Male,India,*,OtherL,African-American,*,35,41
*,*,Male,India,*,OtherL,African-American,*,60,25
*,*,Male,India,*,OtherL,African-American,*,26,39
*,*,Male,India,*,OtherL,African-American,*,91,81
*,*,Male,India,*,OtherL,African-American,*,58,77
*,*,Male,India,*,OtherL,African-American,*,76,31
*,*,Male,India,*,OtherL,African-American,*,97,85
*,*,Male,India,*,OtherL,African-American,*,49,73
*,*,Male,India,*,OtherL,African-American,*,93,27
*,*,Male,India,*,OtherL,African-American,*,79,88
*,*,Male,India,*,OtherL,African-American,*,30,95
*,*,Male,India,*,OtherL,African-American,*,65,43
*,*,Male,India,*,OtherL,African-American,*,66,25
*,*,Male,India,*,OtherL,African-American,*,36,31
*,*,Male,India,*,OtherL,African-American,*,62,35
*,*,Male,India,*,OtherL,African-American,*,61,36
*,*,Male,India,*,OtherL,African-American,*,57,53
*,*,Male,India,*,OtherL,African-American,*,75,93
*,*,Male,India,*,OtherL,African-American,*,68,56
*,*,Male,India,*,OtherL,African-American,*,97,89
*,*,Male,India,*,OtherL,African-American,*,51,27
*,*,Female,OtherC,*,OtherL,African-American,*,65,46
*,*,Female,OtherC,*,OtherL,African-American,*,73,28
*,*,Female,OtherC,*,OtherL,African-American,*,75,100
*,*,Female,OtherC,*,OtherL,African-American,*,100,86
*,*,Female,OtherC,*,OtherL,African-American,*,52,93
*,*,Female,OtherC,*,OtherL,African-American,*,82,59
*,*,Female,OtherC,*,OtherL,African-American,*,100,85
*,*,Female,OtherC,*,OtherL,African-American,*,33,91
*,*,Female,OtherC,*,OtherL,African-American,*,37,80
*,*,Female,OtherC,*,OtherL,African-American,*,84,72
*,*,Female,OtherC,*,OtherL,African-American,*,97,31
*,*,Female,OtherC,*,OtherL,African-American,*,25,26
*,*,Female,OtherC,*,OtherL,African-American,*,45,97
*,*,Female,OtherC,*,OtherL,African-American,*,76,69
*,*,Female,OtherC,*,OtherL,African-American,*,26,60
*,*,Female,OtherC,*,OtherL,African-American,*,100,97
*,*,Female,OtherC,*,OtherL,African-American,*,80,75
*,*,Female,OtherC,*,OtherL,African-American,*,59,37
*,*,Female,OtherC,*,OtherL,African-American,*,48,78
*,*,Female,OtherC,*,OtherL,African-American,*,96,35
*,*,Female,OtherC,*,OtherL,African-American,*,37,80
*,*,Female,OtherC,*,OtherL,African-American,*,82,65
*,*,Female,OtherC,*,OtherL,African-American,*,61,84
*,*,Female,OtherC,*,OtherL,African-American,*,65,93
*,*,Female,OtherC,*,OtherL,African-American,*,31,83
*,*,Female,OtherC,*,OtherL,African-American,*,38,57
*,*,Female,OtherC,*,OtherL,African-American,*,80,95
*,*,Female,OtherC,*,OtherL,African-American,*,32,90
*,*,Female,OtherC,*,OtherL,African-American,*,27,55
*,*,Female,OtherC,*,OtherL,African-American,*,94,65
*,*,Female,OtherC,*,OtherL,African-American,*,88,30
*,*,Female,OtherC,*,OtherL,African-American,*,38,61
*,*,Female,OtherC,*,OtherL,African-American,*,44,59
*,*,Female,OtherC,*,OtherL,African-American,*,88,68
*,*,Female,OtherC,*,OtherL,African-American,*,35,100
*,*,Female,OtherC,*,OtherL,African-American,*,45,91
*,*,Female,OtherC,*,OtherL,African-American,*,58,35
*,*,Female,OtherC,*,OtherL,African-American,*,76,66
*,*,Female,OtherC,*,OtherL,African-American,*,100,49
*,*,Female,OtherC,*,OtherL,African-American,*,53,53
*,*,Female,OtherC,*,OtherL,African-American,*,90,48
*,*,Female,OtherC,*,OtherL,African-American,*,36,34
*,*,Female,OtherC,*,OtherL,African-American,*,53,55
*,*,Female,OtherC,*,OtherL,African-American,*,34,81
*,*,Female,OtherC,*,OtherL,African-American,*,63,88
*,*,Female,OtherC,*,OtherL,African-American,*,44,50
*,*,Female,OtherC,*,OtherL,African-American,*,74,65
*,*,Female,OtherC,*,OtherL,African-American,*,32,52
*,*,Female,OtherC,*,OtherL,African-American,*,59,75
*,*,Female,OtherC,*,OtherL,African-American,*,54,58
*,*,Female,OtherC,*,OtherL,African-American,*,42,50
*,*,Female,OtherC,*,OtherL,African-American,*,95,31
*,*,Female,OtherC,*,OtherL,African-American,*,90,77
*,*,Female,OtherC,*,OtherL,African-American,*,55,97
*,*,Female,OtherC,*,OtherL,African-American,*,70,62
*,*,Female,OtherC,*,OtherL,African-American,*,62,57
*,*,Female,OtherC,*,OtherL,African-American,*,51,91
*,*,Female,OtherC,*,OtherL,African-American,*,45,25
*,*,Female,OtherC,*,OtherL,African-American,*,75,48
*,*,Female,OtherC,*,OtherL,African-American,*,67,28
*,*,Female,OtherC,*,OtherL,African-American,*,31,43
*,*,Female,OtherC,*,OtherL,African-American,*,30,25
*,*,Female,OtherC,*,OtherL,African-American,*,66,80
*,*,Female,OtherC,*,OtherL,African-American,*,80,44
*,*,Female,OtherC,*,OtherL,African-American,*,58,56
*,*,Female,OtherC,*,OtherL,African-American,*,82,41
*,*,Female,OtherC,*,OtherL,African-American,*,76,58
*,*,Female,OtherC,*,OtherL,African-American,*,99,54
*,*,Female,OtherC,*,OtherL,African-American,*,87,47
*,*,Female,OtherC,*,OtherL,African-American,*,87,97
*,*,Female,OtherC,*,OtherL,African-American,*,62,28
*,*,Female,OtherC,*,OtherL,African-American,*,71,86
*,*,Female,OtherC,*,OtherL,African-American,*,63,52
*,*,Female,OtherC,*,OtherL,African-American,*,69,71
*,*,Female,OtherC,*,OtherL,African-American,*,36,58
*,*,Female,OtherC,*,OtherL,African-American,*,78,58
*,*,Female,OtherC,*,OtherL,African-American,*,88,62
*,*,Female,OtherC,*,OtherL,African-American,*,92,25
*,*,Female,OtherC,*,OtherL,African-American,*,65,89
*,*,Female,OtherC,*,OtherL,African-American,*,46,61
*,*,Female,OtherC,*,OtherL,African-American,*,39,76
*,*,Female,OtherC,*,OtherL,African-American,*,36,73
*,*,Female,OtherC,*,OtherL,African-American,*,39,56
*,*,Female,OtherC,*,OtherL,African-American,*,30,44
*,*,Female,OtherC,*,OtherL,African-American,*,70,66
*,*,Female,OtherC,*,OtherL,African-American,*,25,61
*,*,Female,OtherC,*,OtherL,African-American,*,62,87
*,*,Female,OtherC,*,OtherL,African-American,*,52,61
*,*,Female,OtherC,*,OtherL,African-American,*,84,71
*,*,Female,OtherC,*,OtherL,African-American,*,34,60
*,*,Male,OtherC,*,OtherL,African-American,*,87,98
*,*,Male,OtherC,*,OtherL,African-American,*,61,58
*,*,Male,OtherC,*,OtherL,African-American,*,92,68
*,*,Male,OtherC,*,OtherL,African-American,*,83,99
*,*,Male,OtherC,*,OtherL,African-American,*,99,67
*,*,Male,OtherC,*,OtherL,African-American,*,83,92
*,*,Male,OtherC,*,OtherL,African-American,*,84,92
*,*,Male,OtherC,*,OtherL,African-American,*,38,72
*,*,Male,OtherC,*,OtherL,African-American,*,46,99
*,*,Male,OtherC,*,OtherL,African-American,*,65,75
*,*,Male,OtherC,*,OtherL,African-American,*,98,68
*,*,Male,OtherC,*,OtherL,African-American,*,77,49
*,*,Male,OtherC,*,OtherL,African-American,*,25,33
*,*,Male,OtherC,*,OtherL,African-American,*,44,67
*,*,Male,OtherC,*,OtherL,African-American,*,63,92
*,*,Male,OtherC,*,OtherL,African-American,*,43,98
*,*,Male,OtherC,*,OtherL,African-American,*,55,96
*,*,Male,OtherC,*,OtherL,African-American,*,66,55
*,*,Male,OtherC,*,OtherL,African-American,*,60,54
*,*,Male,OtherC,*,OtherL,African-American,*,37,40
*,*,Male,OtherC,*,OtherL,African-American,*,71,63
*,*,Male,OtherC,*,OtherL,African-American,*,37,68
*,*,Male,OtherC,*,OtherL,African-American,*,33,86
*,*,Male,OtherC,*,OtherL,African-American,*,31,62
*,*,Male,OtherC,*,OtherL,African-American,*,54,97
*,*,Male,OtherC,*,OtherL,African-American,*,90,33
*,*,Male,OtherC,*,OtherL,African-American,*,76,64
*,*,Male,OtherC,*,OtherL,African-American,*,37,43
*,*,Male,OtherC,*,OtherL,African-American,*,33,72
*,*,Male,OtherC,*,OtherL,African-American,*,45,70
*,*,Male,OtherC,*,OtherL,African-American,*,36,31
*,*,Male,OtherC,*,OtherL,African-American,*,61,26
*,*,Male,OtherC,*,OtherL,African-American,*,33,37
*,*,Male,OtherC,*,OtherL,African-American,*,88,48
*,*,Male,OtherC,*,OtherL,African-American,*,61,29
*,*,Male,OtherC,*,OtherL,African-American,*,55,81
*,*,Male,OtherC,*,OtherL,African-American,*,61,68
*,*,Male,OtherC,*,OtherL,African-American,*,58,46
*,*,Male,OtherC,*,OtherL,African-American,*,50,70
*,*,Male,OtherC,*,OtherL,African-American,*,89,27
*,*,Male,OtherC,*,OtherL,African-American,*,95,92
*,*,Male,OtherC,*,OtherL,African-American,*,40,49
*,*,Male,OtherC,*,OtherL,African-American,*,27,56
*,*,Male,OtherC,*,OtherL,African-American,*,58,54
*,*,Male,OtherC,*,OtherL,African-American,*,77,53
*,*,Male,OtherC,*,OtherL,African-American,*,67,30
*,*,Male,OtherC,*,OtherL,African-American,*,93,35
*,*,Male,OtherC,*,OtherL,African-American,*,63,47
*,*,Male,OtherC,*,OtherL,African-American,*,49,67
*,*,Male,OtherC,*,OtherL,African-American,*,59,83
*,*,Male,OtherC,*,OtherL,African-American,*,47,54
*,*,Male,OtherC,*,OtherL,African-American,*,34,92
*,*,Male,OtherC,*,OtherL,African-American,*,76,72
*,*,Male,OtherC,*,OtherL,African-American,*,30,66
*,*,Male,OtherC,*,OtherL,African-American,*,43,35
*,*,Male,OtherC,*,OtherL,African-American,*,65,47
*,*,Male,OtherC,*,OtherL,African-American,*,95,30
*,*,Male,OtherC,*,OtherL,African-American,*,60,29
*,*,Male,OtherC,*,OtherL,African-American,*,31,62
*,*,Male,OtherC,*,OtherL,African-American,*,38,77
*,*,Male,OtherC,*,OtherL,African-American,*,90,45
*,*,Male,OtherC,*,OtherL,African-American,*,58,33
*,*,Male,OtherC,*,OtherL,African-American,*,81,90
*,*,Male,OtherC,*,OtherL,African-American,*,82,92
*,*,Male,OtherC,*,OtherL,African-American,*,86,38
*,*,Male,OtherC,*,OtherL,African-American,*,27,37
*,*,Male,OtherC,*,OtherL,African-American,*,65,50
*,*,Male,OtherC,*,OtherL,African-American,*,98,35
*,*,Male,OtherC,*,OtherL,African-American,*,75,25
*,*,Male,OtherC,*,OtherL,African-American,*,99,94
*,*,Male,OtherC,*,OtherL,African-American,*,33,50
*,*,Male,OtherC,*,OtherL,African-American,*,61,62
*,*,Male,OtherC,*,OtherL,African-American,*,44,46
*,*,Male,OtherC,*,OtherL,African-American,*,38,33
*,*,Male,OtherC,*,OtherL,African-American,*,72,49
*,*,Male,OtherC,*,OtherL,African-American,*,47,31
*,*,Male,OtherC,*,OtherL,African-American,*,42,69
*,*,Male,OtherC,*,OtherL,African-American,*,59,27
*,*,Male,OtherC,*,OtherL,African-American,*,70,84
*,*,Male,OtherC,*,OtherL,African-American,*,99,96
*,*,Male,OtherC,*,OtherL,African-American,*,43,99
*,*,Male,OtherC,*,OtherL,African-American,*,60,48
*,*,Male,OtherC,*,OtherL,African-American,*,72,96
*,*,Male,OtherC,*,OtherL,African-American,*,33,85
*,*,Female,America,*,English,Indian,*,37,52
*,*,Female,America,*,English,Indian,*,61,100
*,*,Female,America,*,English,Indian,*,68,43
*,*,Female,America,*,English,Indian,*,55,84
*,*,Female,America,*,English,Indian,*,99,86
*,*,Female,America,*,English,Indian,*,27,72
*,*,Female,America,*,English,Indian,*,98,86
*,*,Female,America,*,English,Indian,*,40,63
*,*,Female,America,*,English,Indian,*,29,70
*,*,Female,America,*,English,Indian,*,100,99
*,*,Female,America,*,English,Indian,*,72,34
*,*,Female,America,*,English,Indian,*,30,50
*,*,Female,America,*,English,Indian,*,86,90
*,*,Female,America,*,English,Indian,*,52,59
*,*,Female,America,*,English,Indian,*,76,57
*,*,Female,America,*,English,Indian,*,99,29
*,*,Female,America,*,English,Indian,*,54,45
*,*,Female,America,*,English,Indian,*,48,69
*,*,Female,America,*,English,Indian,*,92,63
*,*,Female,America,*,English,Indian,*,64,74
*,*,Female,America,*,English,Indian,*,52,56
*,*,Female,America,*,English,Indian,*,78,38
*,*,Female,America,*,English,Indian,*,46,30
*,*,Female,America,*,English,Indian,*,85,99
*,*,Female,America,*,English,Indian,*,97,95
*,*,Female,America,*,English,Indian,*,65,89
*,*,Female,America,*,English,Indian,*,62,30
*,*,Female,America,*,English,Indian,*,84,72
*,*,Female,America,*,English,Indian,*,45,63
*,*,Female,America,*,English,Indian,*,98,65
*,*,Female,America,*,English,Indian,*,94,32
*,*,Female,America,*,English,Indian,*,60,97
*,*,Female,America,*,English,Indian,*,76,36
*,*,Female,America,*,English,Indian,*,28,69
*,*,Female,America,*,English,Indian,*,72,75
*,*,Female,America,*,English,Indian,*,50,59
*,*,Female,America,*,English,Indian,*,43,97
*,*,Female,America,*,English,Indian,*,95,54
*,*,Female,America,*,English,Indian,*,82,92
*,*,Female,America,*,English,Indian,*,36,74
*,*,Female,America,*,English,Indian,*,84,37
*,*,Female,America,*,English,Indian,*,57,50
*,*,Female,America,*,English,Indian,*,36,38
*,*,Female,America,*,English,Indian,*,53,67
*,*,Female,America,*,English,Indian,*,48,88
*,*,Female,America,*,English,Indian,*,53,34
*,*,Female,America,*,English,Indian,*,53,57
*,*,Female,America,*,English,Indian,*,34,84
*,*,Female,America,*,English,Indian,*,63,37
*,*,Female,America,*,English,Indian,*,97,75
*,*,Female,America,*,English,Indian,*,86,100
*,*,Female,America,*,English,Indian,*,86,80
*,*,Female,America,*,English,Indian,*,70,38
*,*,Female,America,*,English,Indian,*,25,89
*,*,Female,America,*,English,Indian,*,52,34
*,*,Female,America,*,English,Indian,*,85,45
*,*,Female,America,*,English,Indian,*,28,36
*,*,Female,America,*,English,Indian,*,67,57
*,*,Female,America,*,English,Indian,*,93,85
*,*,Female,America,*,English,Indian,*,73,78
*,*,Female,America,*,English,Indian,*,63,48
*,*,Female,America,*,English,Indian,*,96,78
*,*,Female,America,*,English,Indian,*,93,73
*,*,Female,America,*,English,Indian,*,30,42
*,*,Female,America,*,English,Indian,*,63,33
*,*,Female,America,*,English,Indian,*,69,57
*,*,Female,America,*,English,Indian,*,48,91
*,*,Female,America,*,English,Indian,*,88,74
*,*,Female,America,*,English,Indian,*,80,49
*,*,Female,America,*,English,Indian,*,68,61
*,*,Female,America,*,English,Indian,*,75,91
*,*,Female,America,*,English,Indian,*,73,76
*,*,Female,America,*,English,Indian,*,93,31
*,*,Female,America,*,English,Indian,*,70,91
*,*,Female,America,*,English,Indian,*,78,82
*,*,Female,America,*,English,Indian,*,91,67
*,*,Female,America,*,English,Indian,*,95,50
*,*,Female,America,*,English,Indian,*,77,76
*,*,Female,America,*,English,Indian,*,84,73
*,*,Female,America,*,English,Indian,*,55,27
*,*,Female,America,*,English,Indian,*,65,68
*,*,Female,America,*,English,Indian,*,44,56
*,*,Female,America,*,English,Indian,*,86,39
*,*,Female,America,*,English,Indian,*,89,35
*,*,Female,America,*,English,Indian,*,26,39
*,*,Female,America,*,English,Indian,*,91,72
*,*,Female,America,*,English,Indian,*,34,87
*,*,Female,America,*,English,Indian,*,51,57
*,*,Female,America,*,English,Indian,*,30,69
*,*,Female,America,*,English,Indian,*,42,35
*,*,Female,America,*,English,Indian,*,25,75
*,*,Female,America,*,English,Indian,*,78,100
*,*,Female,America,*,English,Indian,*,96,59
*,*,Female,America,*,English,Indian,*,51,73
*,*,Female,America,*,English,Indian,*,41,71
*,*,Female,America,*,English,Indian,*,43,96
*,*,Female,America,*,English,Indian,*,33,35
*,*,Female,America,*,English,Indian,*,55,91
*,*,Female,America,*,English,Indian,*,69,79
*,*,Female,America,*,English,Indian,*,48,80
*,*,Female,America,*,English,Indian,*,96,66
*,*,Female,America,*,English,Indian,*,76,46
*,*,Female,America,*,English,Indian,*,60,64
*,*,Female,America,*,English,Indian,*,77,37
*,*,Female,America,*,English,Indian,*,56,29
*,*,Female,America,*,English,Indian,*,45,48
*,*,Female,America,*,English,Indian,*,30,40
*,*,Female,America,*,English,Indian,*,100,71
*,*,Female,America,*,English,Indian,*,89,64
*,*,Female,America,*,English,Indian,*,79,43
*,*,Female,America,*,English,Indian,*,53,90
*,*,Male,America,*,English,Indian,*,80,36
*,*,Male,America,*,English,Indian,*,88,85
*,*,Male,America,*,English,Indian,*,83,31
*,*,Male,America,*,English,Indian,*,50,50
*,*,Male,America,*,English,Indian,*,57,96
*,*,Male,America,*,English,Indian,*,84,59
*,*,Male,America,*,English,Indian,*,35,85
*,*,Male,America,*,English,Indian,*,58,67
*,*,Male,America,*,English,Indian,*,35,39
*,*,Male,America,*,English,Indian,*,92,26
*,*,Male,America,*,English,Indian,*,62,79
*,*,Male,America,*,English,Indian,*,59,29
*,*,Male,America,*,English,Indian,*,75,50
*,*,Male,America,*,English,Indian,*,75,46
*,*,Male,America,*,English,Indian,*,72,86
*,*,Male,America,*,English,Indian,*,90,93
*,*,Male,America,*,English,Indian,*,57,82
*,*,Male,America,*,English,Indian,*,35,26
*,*,Male,America,*,English,Indian,*,39,64
*,*,Male,America,*,English,Indian,*,29,64
*,*,Male,America,*,English,Indian,*,97,32
*,*,Male,America,*,English,Indian,*,89,45
*,*,Male,America,*,English,Indian,*,31,42
*,*,Male,America,*,English,Indian,*,26,71
*,*,Male,America,*,English,Indian,*,62,27
*,*,Male,America,*,English,Indian,*,98,81
*,*,Male,America,*,English,Indian,*,53,86
*,*,Male,America,*,English,Indian,*,31,32
*,*,Male,America,*,English,Indian,*,59,44
*,*,Male,America,*,English,Indian,*,85,81
*,*,Male,America,*,English,Indian,*,33,51
*,*,Male,America,*,English,Indian,*,34,55
*,*,Male,America,*,English,Indian,*,96,54
*,*,Male,America,*,English,Indian,*,70,53
*,*,Male,America,*,English,Indian,*,79,25
*,*,Male,America,*,English,Indian,*,57,87
*,*,Male,America,*,English,Indian,*,35,69
*,*,Male,America,*,English,Indian,*,52,70
*,*,Male,America,*,English,Indian,*,63,82
*,*,Male,America,*,English,Indian,*,43,87
*,*,Male,America,*,English,Indian,*,78,29
*,*,Male,America,*,English,Indian,*,91,99
*,*,Male,America,*,English,Indian,*,57,42
*,*,Male,America,*,English,Indian,*,57,28
*,*,Male,America,*,English,Indian,*,32,83
*,*,Male,America,*,English,Indian,*,67,38
*,*,Male,America,*,English,Indian,*,60,98
*,*,Male,America,*,English,Indian,*,79,41
*,*,Male,America,*,English,Indian,*,76,26
*,*,Male,America,*,English,Indian,*,73,70
*,*,Male,America,*,English,Indian,*,60,68
*,*,Male,America,*,English,Indian,*,26,99
*,*,Male,America,*,English,Indian,*,57,38
*,*,Male,America,*,English,Indian,*,86,59
*,*,Male,America,*,English,Indian,*,89,93
*,*,Male,America,*,English,Indian,*,73,92
*,*,Male,America,*,English,Indian,*,90,77
*,*,Male,America,*,English,Indian,*,52,77
*,*,Male,America,*,English,Indian,*,62,95
*,*,Male,America,*,English,Indian,*,61,53
*,*,Male,America,*,English,Indian,*,89,85
*,*,Male,America,*,English,Indian,*,42,40
*,*,Male,America,*,English,Indian,*,73,43
*,*,Male,America,*,English,Indian,*,76,28
*,*,Male,America,*,English,Indian,*,72,85
*,*,Male,America,*,English,Indian,*,54,89
*,*,Male,America,*,English,Indian,*,46,94
*,*,Male,America,*,English,Indian,*,77,30
*,*,Male,America,*,English,Indian,*,86,85
*,*,Male,America,*,English,Indian,*,64,93
*,*,Male,America,*,English,Indian,*,27,74
*,*,Male,America,*,English,Indian,*,65,34
*,*,Male,America,*,English,Indian,*,69,75
*,*,Male,America,*,English,Indian,*,72,90
*,*,Male,America,*,English,Indian,*,50,42
*,*,Male,America,*,English,Indian,*,57,83
*,*,Male,America,*,English,Indian,*,83,99
*,*,Male,America,*,English,Indian,*,55,28
*,*,Male,America,*,English,Indian,*,73,31
*,*,Male,America,*,English,Indian,*,33,95
*,*,Male,America,*,English,Indian,*,80,51
*,*,Male,America,*,English,Indian,*,70,61
*,*,Male,America,*,English,Indian,*,88,48
*,*,Male,America,*,English,Indian,*,27,47
*,*,Male,America,*,English,Indian,*,81,28
*,*,Male,America,*,English,Indian,*,29,86
*,*,Male,America,*,English,Indian,*,79,28
*,*,Male,America,*,English,Indian,*,45,61
*,*,Male,America,*,English,Indian,*,29,61
*,*,Male,America,*,English,Indian,*,84,92
*,*,Female,India,*,English,Indian,*,48,94
*,*,Female,India,*,English,Indian,*,68,48
*,*,Female,India,*,English,Indian,*,62,37
*,*,Female,India,*,English,Indian,*,92,82
*,*,Female,India,*,English,Indian,*,35,69
*,*,Female,India,*,English,Indian,*,55,90
*,*,Female,India,*,English,Indian,*,73,58
*,*,Female,India,*,English,Indian,*,52,57
*,*,Female,India,*,English,Indian,*,86,84
*,*,Female,India,*,English,Indian,*,62,46
*,*,Female,India,*,English,Indian,*,34,33
*,*,Female,India,*,English,Indian,*,68,54
*,*,Female,India,*,English,Indian,*,33,71
*,*,Female,India,*,English,Indian,*,69,87
*,*,Female,India,*,English,Indian,*,44,37
*,*,Female,India,*,English,Indian,*,53,50
*,*,Female,India,*,English,Indian,*,97,59
*,*,Female,India,*,English,Indian,*,90,96
*,*,Female,India,*,English,Indian,*,87,80
*,*,Female,India,*,English,Indian,*,43,58
*,*,Female,India,*,English,Indian,*,50,82
*,*,Female,India,*,English,Indian,*,57,78
*,*,Female,India,*,English,Indian,*,79,67
*,*,Female,India,*,English,Indian,*,61,99
*,*,Female,India,*,English,Indian,*,45,68
*,*,Female,India,*,English,Indian,*,98,52
*,*,Female,India,*,English,Indian,*,36,96
*,*,Female,India,*,English,Indian,*,97,58
*,*,Female,India,*,English,Indian,*,69,72
*,*,Female,India,*,English,Indian,*,39,73
*,*,Female,India,*,English,Indian,*,68,89
*,*,Female,India,*,English,Indian,*,91,51
*,*,Female,India,*,English,Indian,*,41,57
*,*,Female,India,*,English,Indian,*,74,55
*,*,Female,India,*,English,Indian,*,43,69
*,*,Female,India,*,English,Indian,*,42,44
*,*,Female,India,*,English,Indian,*,66,90
*,*,Female,India,*,English,Indian,*,91,95
*,*,Female,India,*,English,Indian,*,41,92
*,*,Female,India,*,English,Indian,*,76,72
*,*,Female,India,*,English,Indian,*,89,56
*,*,Female,India,*,English,Indian,*,29,85
*,*,Female,India,*,English,Indian,*,51,26
*,*,Female,India,*,English,Indian,*,25,58
*,*,Female,India,*,English,Indian,*,34,49
*,*,Female,India,*,English,Indian,*,60,47
*,*,Female,India,*,English,Indian,*,77,52
*,*,Female,India,*,English,Indian,*,43,54
*,*,Female,India,*,English,Indian,*,80,38
*,*,Female,India,*,English,Indian,*,49,81
*,*,Female,India,*,English,Indian,*,95,51
*,*,Female,India,*,English,Indian,*,97,89
*,*,Female,India,*,English,Indian,*,98,38
*,*,Female,India,*,English,Indian,*,91,76
*,*,Female,India,*,English,Indian,*,78,49
*,*,Female,India,*,English,Indian,*,30,68
*,*,Female,India,*,English,Indian,*,60,78
*,*,Female,India,*,English,Indian,*,68,30
*,*,Female,India,*,English,Indian,*,68,77
*,*,Female,India,*,English,Indian,*,77,64
*,*,Female,India,*,English,Indian,*,84,75
*,*,Female,India,*,English,Indian,*,45,80
*,*,Female,India,*,English,Indian,*,65,35
*,*,Female,India,*,English,Indian,*,98,52
*,*,Female,India,*,English,Indian,*,100,52
*,*,Female,India,*,English,Indian,*,49,99
*,*,Female,India,*,English,Indian,*,90,62
*,*,Female,India,*,English,Indian,*,56,78
*,*,Female,India,*,English,Indian,*,89,37
*,*,Female,India,*,English,Indian,*,54,94
*,*,Female,India,*,English,Indian,*,46,34
*,*,Female,India,*,English,Indian,*,28,85
*,*,Female,India,*,English,Indian,*,72,76
*,*,Female,India,*,English,Indian,*,60,89
*,*,Female,India,*,English,Indian,*,94,35
*,*,Female,India,*,English,Indian,*,34,57
*,*,Female,India,*,English,Indian,*,81,48
*,*,Female,India,*,English,Indian,*,41,81
*,*,Female,India,*,English,Indian,*,92,89
*,*,Female,India,*,English,Indian,*,48,43
*,*,Female,India,*,English,Indian,*,43,39
*,*,Female,India,*,English,Indian,*,88,64
*,*,Female,India,*,English,Indian,*,74,63
*,*,Female,India,*,English,Indian,*,58,87
*,*,Female,India,*,English,Indian,*,41,37
*,*,Female,India,*,English,Indian,*,39,71
*,*,Female,India,*,English,Indian,*,92,94
*,*,Female,India,*,English,Indian,*,88,45
*,*,Female,India,*,English,Indian,*,65,65
*,*,Female,India,*,English,Indian,*,80,87
*,*,Female,India,*,English,Indian,*,63,97
*,*,Female,India,*,English,Indian,*,69,97
*,*,Female,India,*,English,Indian,*,45,69
*,*,Female,India,*,English,Indian,*,93,49
*,*,Female,India,*,English,Indian,*,40,100
*,*,Female,India,*,English,Indian,*,37,99
*,*,Female,India,*,English,Indian,*,76,64
*,*,Female,India,*,English,Indian,*,31,64
*,*,Male,India,*,English,Indian,*,64,41
*,*,Male,India,*,English,Indian,*,33,88
*,*,Male,India,*,English,Indian,*,94,72
*,*,Male,India,*,English,Indian,*,61,49
*,*,Male,India,*,English,Indian,*,56,71
*,*,Male,India,*,English,Indian,*,84,100
*,*,Male,India,*,English,Indian,*,92,77
*,*,Male,India,*,English,Indian,*,56,65
*,*,Male,India,*,English,Indian,*,42,98
*,*,Male,India,*,English,Indian,*,66,26
*,*,Male,India,*,English,Indian,*,42,41
*,*,Male,India,*,English,Indian,*,88,77
*,*,Male,India,*,English,Indian,*,46,59
*,*,Male,India,*,English,Indian,*,71,64
*,*,Male,India,*,English,Indian,*,36,46
*,*,Male,India,*,English,Indian,*,31,47
*,*,Male,India,*,English,Indian,*,64,86
*,*,Male,India,*,English,Indian,*,50,76
*,*,Male,India,*,English,Indian,*,58,75
*,*,Male,India,*,English,Indian,*,92,83
*,*,Male,India,*,English,Indian,*,54,47
*,*,Male,India,*,English,Indian,*,99,72
*,*,Male,India,*,English,Indian,*,80,47
*,*,Male,India,*,English,Indian,*,49,38
