_id,id,Gender,Country,YearOfBirth,Language,Ethnicity,YearsOfExperience,LanguageTest,ApprovalRate
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,92,86
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,51,68
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,52,59
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,42,91
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,57,75
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,29,77
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,70,68
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,86,36
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,50,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,48,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,84,37
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,50,31
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,57,66
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,69,65
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,96,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,94,91
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,55,86
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,48,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,68,64
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,79,71
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,39,43
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,59,87
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,25,73
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,25,97
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,70,36
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,34,86
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,66,99
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,33,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,25,39
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,42,65
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,37,82
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,31,55
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,53,60
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,48,45
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,26,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,90,69
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,45,65
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,72,26
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,74,90
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,50,41
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,70,80
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,76,98
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,61,52
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,51,29
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,68,82
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,61,85
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,40,98
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,98,65
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,98,81
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,63,52
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,89,69
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,71,97
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,71,26
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,53,98
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,94,56
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,100,76
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,96,60
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,51,74
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,74,54
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,77,27
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,25,61
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,36,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,53,92
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,37,92
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,77,26
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,33,66
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,27,66
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,95,82
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,35,67
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,70,69
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,58,42
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,89,73
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,76,73
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,25,59
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",OtherE,*,45,70
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,62,40
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,62,83
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,71,31
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,73,62
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,96,99
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,92,35
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,97,93
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,38,42
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,58,61
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,69,61
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,65,60
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,25,27
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,72,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,82,91
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,74,90
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,62,77
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,39,100
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,60,39
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,89,89
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,33,26
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,66,94
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,55,76
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,25,47
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,51,26
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,49,58
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,61,25
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,65,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,35,71
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,26,30
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,28,98
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,68,34
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,46,50
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,93,53
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,37,81
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,30,82
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,56,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,99,93
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,54,35
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,76,56
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,25,96
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,70,26
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,33,47
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,36,88
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,83,76
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,76,32
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,41,53
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,50,88
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,53,27
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,62,62
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,57,77
*,*,Female,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,75,42
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,47,52
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,25,60
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,44,50
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,30,66
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,61,100
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,45,87
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,88,82
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,97,78
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,61,69
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,66,63
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,33,84
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,90,76
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,45,83
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,84,57
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,36,97
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,95,65
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,84,64
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,64,32
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,99,89
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,93,63
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,51,95
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,70,78
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,73,82
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,47,27
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,60,93
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,58,31
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,68,40
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,65,51
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,46,74
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,77,31
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,75,91
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,48,57
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,26,44
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,66,72
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,59,62
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,40,31
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,90,49
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,67,76
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,25,96
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,61,98
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,27,87
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,70,63
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,52,64
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,55,88
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,64,73
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,54,82
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,81,72
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,80,61
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,53,32
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,75,53
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,57,78
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,59,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,66,36
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,60,56
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,65,68
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,34,44
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,33,31
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,43,86
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,41,58
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,75,92
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,80,88
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,82,43
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,37,46
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,92,43
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,59,100
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,53,84
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,38,75
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,83,81
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,84,48
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,27,97
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,32,35
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,35,98
*,*,Male,"{America, India, OtherC}",*,"{English, Hindi, OtherL}",White,*,84,54
